id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_subquest_1213_s_1,d_subquest_1213_s,,Speech,neon,neon,Locale_SubScenario:d_subquest_1213_s_1,True,WasteLand_04,,,,,,12,12,0,,,,100,bgm_story_inwonderland,,None,None,,None,False,roam,,5,idle,anis,,1,idle,neon,,13,surprise,rapi,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_2,d_subquest_1213_s,,Speech,anis,anis,Locale_SubScenario:d_subquest_1213_s_2,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,surprise,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_3,d_subquest_1213_s,,Speech,neon,neon,Locale_SubScenario:d_subquest_1213_s_3,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,delight,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_4,d_subquest_1213_s,,Speech,rapi,rapi,Locale_SubScenario:d_subquest_1213_s_4,True,,,,,,,12,14,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,delight,,,15,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_5,d_subquest_1213_s,,Speech,anis,anis,Locale_SubScenario:d_subquest_1213_s_5,True,,,,,,,14,12,-1717986918,,,,100,,,None,None,,None,False,,,5,idle,,,1,delight,,,13,delight,,,15,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_6,d_subquest_1213_s,,Speech,neon,neon,Locale_SubScenario:d_subquest_1213_s_6,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,delight,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_7,d_subquest_1213_s,,Speech,anis,anis,Locale_SubScenario:d_subquest_1213_s_7,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_8,d_subquest_1213_s,,Speech,neon,neon,Locale_SubScenario:d_subquest_1213_s_8,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_9,d_subquest_1213_s,,Speech,anis,anis,Locale_SubScenario:d_subquest_1213_s_9,True,,,,,,,12,10,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_10,d_subquest_1213_s,,Speech,anis,anis,Locale_SubScenario:d_subquest_1213_s_10,True,,,,,,,10,10,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,worry,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_11,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_11,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,worry,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_12,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_12,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_13,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_13,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_14,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_14,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_15,d_subquest_1213_s,,Speech,anis,anis,Locale_SubScenario:d_subquest_1213_s_15,True,,,,,,,5,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,delight,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_16,d_subquest_1213_s,,Speech,neon,neon,Locale_SubScenario:d_subquest_1213_s_16,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,delight,,,13,delight,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_17,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_17,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,delight,,,13,delight,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_18,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_18,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_19,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_19,True,,,,,,,5,6,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_20,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_20,True,,,,,,,6,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_21,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_21,True,,,,,,,5,4,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_22,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_22,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_23,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_23,True,,,,,,,4,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1213_s_24,d_subquest_1213_s,,Speech,roam,roam,Locale_SubScenario:d_subquest_1213_s_24,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,idle,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
