id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_main_22_02_e_1,d_main_22_02_e,,Speech,rapi,rapi,Locale_MainScenario:d_main_22_02_e_1,True,DestroyedStreet,,,,,,1,1,0,,,,100,bgm_collapse,,None,None,,None,False,rapi,,1,idle,anis,,13,worry,neon,,15,idle,poli,,3,sad,miranda,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_2,d_main_22_02_e,,Speech,anis,anis,Locale_MainScenario:d_main_22_02_e_2,True,,,,,,,1,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,sad,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_3,d_main_22_02_e,,Speech,rapi,rapi,Locale_MainScenario:d_main_22_02_e_3,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,sad,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_4,d_main_22_02_e,,Speech,miranda,miranda,Locale_MainScenario:d_main_22_02_e_4,True,,,,,,,113,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,angry,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_5,d_main_22_02_e,,Speech,poli,poli,Locale_MainScenario:d_main_22_02_e_5,True,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,angry,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_6,d_main_22_02_e,,Speech,miranda,miranda,Locale_MainScenario:d_main_22_02_e_6,True,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,angry,,,5,think,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_7,d_main_22_02_e,,Speech,rapi,rapi,Locale_MainScenario:d_main_22_02_e_7,True,,,,,,,53,1,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,angry,,,5,think,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_8,d_main_22_02_e,,Speech,rapi,rapi,Locale_MainScenario:d_main_22_02_e_8,False,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,angry,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_9,d_main_22_02_e,,Speech,anis,anis,Locale_MainScenario:d_main_22_02_e_9,True,,,,,,,1,13,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_10,d_main_22_02_e,,Speech,anis,anis,Locale_MainScenario:d_main_22_02_e_10,True,,,,,,,13,13,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_11,d_main_22_02_e,,Speech,anis,anis,Locale_MainScenario:d_main_22_02_e_11,True,,,,,,,13,13,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_12,d_main_22_02_e,,Speech,poli,poli,Locale_MainScenario:d_main_22_02_e_12,True,,,,,,,13,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_13,d_main_22_02_e,,Speech,miranda,miranda,Locale_MainScenario:d_main_22_02_e_13,True,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_14,d_main_22_02_e,,Speech,anis,anis,Locale_MainScenario:d_main_22_02_e_14,False,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,void,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_15,d_main_22_02_e,,Speech,miranda,miranda,Locale_MainScenario:d_main_22_02_e_15,True,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,void,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_16,d_main_22_02_e,,Speech,miranda,miranda,Locale_MainScenario:d_main_22_02_e_16,True,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,void,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_17,d_main_22_02_e,,Speech,poli,poli,Locale_MainScenario:d_main_22_02_e_17,True,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,void,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_18,d_main_22_02_e,,Speech,poli,poli,Locale_MainScenario:d_main_22_02_e_18,True,,,,,,,53,53,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,void,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_main_22_02_e_19,d_main_22_02_e,,Speech,neon,neon,Locale_MainScenario:d_main_22_02_e_19,True,,,,,,,53,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,void,,,15,idle,,,3,idle,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
