id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_ex_theater_11_1,d_ex_theater_11,,Self,,,Locale_SuddenStory:d_ex_theater_11_1,False,Theater,,,,,,XS_100,XS_100,0,,,,100,bgm_story_daytoday,,None,None,,None,False,crust,,1,idle,emma_t,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_2,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_2,True,,,,,,,XS_100,XS_100,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_3,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_3,True,,,,,,,XS_100,XS_10,0,,,,100,,,None,None,,None,False,,,1,delight,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_4,d_ex_theater_11,,Self,crust,,Locale_SuddenStory:d_ex_theater_11_4,False,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,delight,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_5,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_5,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,shy,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_6,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_6,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,shy,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_7,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_7,True,,,,,,,XS_10,30,0,,,,100,,,None,None,,None,False,,,1,shy,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_8,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_8,True,,,,,,,30,30,0,,,,100,,,None,None,,None,False,,,1,shy,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_9,d_ex_theater_11,,Self,emma_t,,Locale_SuddenStory:d_ex_theater_11_9,False,,,,,,,30,30,0,,,,100,,,None,None,,None,False,,,1,shy,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_10,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_10,True,,,,,,,30,30,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_11,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_11,True,,,,,,,30,30,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_12,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_12,True,,,,,,,30,XS_10,0,,,,100,,,None,None,,None,False,,,1,delight,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_13,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_13,True,,,,,,,XS_10,31,0,,,,100,,,None,None,,None,False,,,1,delight,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_14,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_14,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,delight,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_15,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_15,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_16,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_16,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_17,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_17,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_18,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_18,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_19,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_19,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_20,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_20,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_21,d_ex_theater_11,,Speech,emma_t,emma_t,Locale_SuddenStory:d_ex_theater_11_21,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_22,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_22,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_23,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_23,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_theater_11_24,d_ex_theater_11,,Speech,crust,crust,Locale_SuddenStory:d_ex_theater_11_24,True,,,,,,,31,31,0,,,,100,,,None,None,,None,False,,,1,idle,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
