id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_blanc_09_1,80903,snowfall_speech_blanc_09,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_1,False,blanc_c,1,no,BambooForest_n,1,1,1.0,amb_so_bambooforest_3,event_bgm_neverland_snowflakes_night,,,
snowfall_speech_blanc_09_2,80903,snowfall_speech_blanc_09,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_2,False,,1,no,,1,1,1.0,,,,,
snowfall_speech_blanc_09_3,80903,snowfall_speech_blanc_09,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_3,False,,1,no,,1,1,1.0,,,,,
snowfall_speech_blanc_09_4,80903,snowfall_speech_blanc_09,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_4,False,,1,no,,1,1,1.0,,,snowfall_speech_blanc_09_7,,
snowfall_speech_blanc_09_5,80903,snowfall_speech_blanc_09,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_5,False,,1,no,,1,1,1.0,,,snowfall_speech_blanc_09_6,,
snowfall_speech_blanc_09_6,80903,snowfall_speech_blanc_09,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_6,False,,1,no,,black,black,1.0,,,,True,
snowfall_speech_blanc_09_7,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_7,True,,1,delight,,1,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_8,80903,snowfall_speech_blanc_09,Self,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_8,False,,1,delight,,L_10,L_10,1.0,,,,,
snowfall_speech_blanc_09_9,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_9,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_10,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_10,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_11,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_11,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_12,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_12,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_13,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_13,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_14,80903,snowfall_speech_blanc_09,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_14,False,,1,no,,L_10,L_10,1.0,,,snowfall_speech_blanc_09_16,,
snowfall_speech_blanc_09_15,80903,snowfall_speech_blanc_09,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_15,False,,1,no,,L_10,L_10,1.0,,,snowfall_speech_blanc_09_18,,
snowfall_speech_blanc_09_16,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_16,True,,1,delight,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_17,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_17,True,,1,idle,,L_10,L_10,1.0,,,snowfall_speech_blanc_09_23,,blanc_c
snowfall_speech_blanc_09_18,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_18,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_19,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_19,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_20,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_20,True,,1,think,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_21,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_21,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_22,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_22,True,,1,idle,,L_10,L_10,1.0,,,snowfall_speech_blanc_09_23,,blanc_c
snowfall_speech_blanc_09_23,80903,snowfall_speech_blanc_09,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_23,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_09_24,80903,snowfall_speech_blanc_09,Narration,blanc_c,Locale_SubScenario:snowfall_speech_blanc_09_24,False,,1,idle,,black,black,1.0,,,,,
