id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_emma_34_1,80903,snowfall_speech_emma_34,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_34_1,False,emma,1,idle,HotSpringInnIn_d,1,1,1.0,amb_so_inn_in_1,event_bgm_neverland_hugme_day,,,
snowfall_speech_emma_34_2,80903,snowfall_speech_emma_34,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_34_2,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_emma_34_3,80903,snowfall_speech_emma_34,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_34_3,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_emma_34_4,80903,snowfall_speech_emma_34,Choice,emma,Locale_SubScenario:snowfall_speech_emma_34_4,False,,1,idle,,1,1,1.0,,,snowfall_speech_emma_34_7,,
snowfall_speech_emma_34_5,80903,snowfall_speech_emma_34,Choice,emma,Locale_SubScenario:snowfall_speech_emma_34_5,False,,1,idle,,1,1,1.0,,,snowfall_speech_emma_34_6,,
snowfall_speech_emma_34_6,80903,snowfall_speech_emma_34,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_34_6,False,,1,idle,,black,black,1.0,,,,True,
snowfall_speech_emma_34_7,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_7,True,,1,idle,,1,10,1.0,,,,,emma
snowfall_speech_emma_34_8,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_8,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_9,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_9,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_10,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_10,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_11,80903,snowfall_speech_emma_34,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_34_11,True,,1,idle,,10,10,1.0,,,,,
snowfall_speech_emma_34_12,80903,snowfall_speech_emma_34,Self,emma,Locale_SubScenario:snowfall_speech_emma_34_12,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_emma_34_13,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_13,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_14,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_14,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_15,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_15,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_16,80903,snowfall_speech_emma_34,Choice,emma,Locale_SubScenario:snowfall_speech_emma_34_16,False,,1,delight,,10,10,1.0,,,snowfall_speech_emma_34_18,,
snowfall_speech_emma_34_17,80903,snowfall_speech_emma_34,Choice,emma,Locale_SubScenario:snowfall_speech_emma_34_17,False,,1,delight,,10,10,1.0,,,snowfall_speech_emma_34_21,,
snowfall_speech_emma_34_18,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_18,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_19,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_19,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_20,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_20,True,,1,idle,,10,10,1.0,,,snowfall_speech_emma_34_24,,emma
snowfall_speech_emma_34_21,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_21,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_22,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_22,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_23,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_23,True,,1,idle,,10,10,1.0,,,snowfall_speech_emma_34_24,,emma
snowfall_speech_emma_34_24,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_24,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_25,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_25,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_26,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_26,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_27,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_27,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_28,80903,snowfall_speech_emma_34,Speech,emma,Locale_SubScenario:snowfall_speech_emma_34_28,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_34_29,80903,snowfall_speech_emma_34,Narration,emma,Locale_SubScenario:snowfall_speech_emma_34_29,False,,1,delight,,black,black,1.0,,,,,
