id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_emma_31_1,80903,snowfall_speech_emma_31,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_31_1,False,emma,1,idle,BigHotSpring_n,1,1,1.0,amb_so_hotspring_3,event_bgm_neverland_hugme_night,,,
snowfall_speech_emma_31_2,80903,snowfall_speech_emma_31,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_31_2,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_emma_31_3,80903,snowfall_speech_emma_31,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_31_3,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_emma_31_4,80903,snowfall_speech_emma_31,Choice,emma,Locale_SubScenario:snowfall_speech_emma_31_4,False,,1,idle,,1,1,1.0,,,snowfall_speech_emma_31_7,,
snowfall_speech_emma_31_5,80903,snowfall_speech_emma_31,Choice,emma,Locale_SubScenario:snowfall_speech_emma_31_5,False,,1,idle,,1,1,1.0,,,snowfall_speech_emma_31_6,,
snowfall_speech_emma_31_6,80903,snowfall_speech_emma_31,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_31_6,False,,1,idle,,black,black,1.0,,,,True,
snowfall_speech_emma_31_7,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_7,True,,1,idle,,1,10,1.0,,,,,emma
snowfall_speech_emma_31_8,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_8,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_9,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_9,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_10,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_10,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_11,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_11,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_12,80903,snowfall_speech_emma_31,Choice,emma,Locale_SubScenario:snowfall_speech_emma_31_12,False,,1,idle,,10,10,1.0,,,snowfall_speech_emma_31_14,,
snowfall_speech_emma_31_13,80903,snowfall_speech_emma_31,Choice,emma,Locale_SubScenario:snowfall_speech_emma_31_13,False,,1,idle,,10,10,1.0,,,snowfall_speech_emma_31_17,,
snowfall_speech_emma_31_14,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_14,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_15,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_15,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_16,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_16,True,,1,idle,,10,10,1.0,,,snowfall_speech_emma_31_20,,emma
snowfall_speech_emma_31_17,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_17,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_18,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_18,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_19,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_19,True,,1,idle,,10,10,1.0,,,snowfall_speech_emma_31_20,,emma
snowfall_speech_emma_31_20,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_20,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_21,80903,snowfall_speech_emma_31,Speech,emma,Locale_SubScenario:snowfall_speech_emma_31_21,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_31_22,80903,snowfall_speech_emma_31,Narration,emma,Locale_SubScenario:snowfall_speech_emma_31_22,False,,1,idle,,black,black,1.0,,,,,
