id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_noir_07_1,80903,snowfall_speech_noir_07,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_07_1,False,HotSpringInnIn_n,1,1,1.0,amb_so_inn_in_3,event_bgm_neverland_hugme_night,,,,noir_c,1,idle
snowfall_speech_noir_07_2,80903,snowfall_speech_noir_07,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_07_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_noir_07_3,80903,snowfall_speech_noir_07,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_07_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_noir_07_4,80903,snowfall_speech_noir_07,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_07_4,False,,1,1,1.0,,,snowfall_speech_noir_07_7,,,,1,idle
snowfall_speech_noir_07_5,80903,snowfall_speech_noir_07,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_07_5,False,,1,1,1.0,,,snowfall_speech_noir_07_6,,,,1,idle
snowfall_speech_noir_07_6,80903,snowfall_speech_noir_07,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_07_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_noir_07_7,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_7,True,,1,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_8,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_8,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_9,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_9,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_10,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_10,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_11,80903,snowfall_speech_noir_07,Self,noir_c,Locale_SubScenario:snowfall_speech_noir_07_11,False,,L_10,L_10,1.0,,,,,,,1,idle
snowfall_speech_noir_07_12,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_12,True,,L_10,L_10,1.0,,,,,noir_c,,1,delight
snowfall_speech_noir_07_13,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_13,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_14,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_14,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_15,80903,snowfall_speech_noir_07,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_07_15,False,,L_10,L_10,1.0,,,snowfall_speech_noir_07_17,,,,1,idle
snowfall_speech_noir_07_16,80903,snowfall_speech_noir_07,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_07_16,False,,L_10,L_10,1.0,,,snowfall_speech_noir_07_19,,,,1,idle
snowfall_speech_noir_07_17,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_17,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_18,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_18,True,,L_10,L_10,1.0,,,snowfall_speech_noir_07_21,,noir_c,,1,idle
snowfall_speech_noir_07_19,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_19,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_20,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_20,True,,L_10,L_10,1.0,,,snowfall_speech_noir_07_21,,noir_c,,1,idle
snowfall_speech_noir_07_21,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_21,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_22,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_22,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_23,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_23,True,,L_10,L_10,1.0,,,,,noir_c,,1,surprise
snowfall_speech_noir_07_24,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_24,True,,L_10,L_10,1.0,,,,,noir_c,,1,surprise
snowfall_speech_noir_07_25,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_25,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_26,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_26,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_27,80903,snowfall_speech_noir_07,Self,noir_c,Locale_SubScenario:snowfall_speech_noir_07_27,False,,L_10,L_10,1.0,,,,,,,1,idle
snowfall_speech_noir_07_28,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_28,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_29,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_29,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_30,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_30,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_31,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_31,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_32,80903,snowfall_speech_noir_07,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_07_32,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_07_33,80903,snowfall_speech_noir_07,Narration,noir_c,Locale_SubScenario:snowfall_speech_noir_07_33,False,,black,black,1.0,,,,,,,1,idle
