id,event_id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
event_ltk_prologue_11,40012,event_ltk_prologue,,Narration,,Narration,Locale_SubScenario:event_ltk_prologue_11,False,,,,,,,L_60,1,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_12,40012,event_ltk_prologue,,Speech,d,d,Locale_SubScenario:event_ltk_prologue_12,True,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_13,40012,event_ltk_prologue,,Speech,k,k,Locale_SubScenario:event_ltk_prologue_13,True,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_14,40012,event_ltk_prologue,,Speech,k,k,Locale_SubScenario:event_ltk_prologue_14,True,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_15,40012,event_ltk_prologue,,Speech,d,d,Locale_SubScenario:event_ltk_prologue_15,True,,,,,,,1,20,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_16,40012,event_ltk_prologue,,Speech,d,d,Locale_SubScenario:event_ltk_prologue_16,True,,,,,,,20,20,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_17,40012,event_ltk_prologue,,Speech,d,d,Locale_SubScenario:event_ltk_prologue_17,True,,,,,,,20,20,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_18,40012,event_ltk_prologue,,Speech,k,k,Locale_SubScenario:event_ltk_prologue_18,True,,,,,,,20,S_120,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_19,40012,event_ltk_prologue,,Speech,k,k,Locale_SubScenario:event_ltk_prologue_19,True,,,,,,,S_120,S_120,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_20,40012,event_ltk_prologue,,Speech,k,k,Locale_SubScenario:event_ltk_prologue_20,True,,,,,,,S_120,S_120,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_21,40012,event_ltk_prologue,,Speech,k,k,Locale_SubScenario:event_ltk_prologue_21,True,,,,,,,S_120,6,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_ltk_prologue_22,40012,event_ltk_prologue,,Speech,k,k,Locale_SubScenario:event_ltk_prologue_22,True,,,,,,,6,6,0,,,,100,,,None,None,,None,False,,,2,idle,,,12,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
