id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_emma_37_1,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_1,False,emma,1,idle,DiningRoom_s,1,1,1.0,amb_so_restaurant_2,event_bgm_neverland_hugme_sunset,,,
snowfall_speech_emma_37_2,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_2,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_emma_37_3,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_3,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_emma_37_4,80903,snowfall_speech_emma_37,Choice,emma,Locale_SubScenario:snowfall_speech_emma_37_4,False,,1,idle,,1,1,1.0,,,snowfall_speech_emma_37_7,,
snowfall_speech_emma_37_5,80903,snowfall_speech_emma_37,Choice,emma,Locale_SubScenario:snowfall_speech_emma_37_5,False,,1,idle,,1,1,1.0,,,snowfall_speech_emma_37_6,,
snowfall_speech_emma_37_6,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_6,False,,1,idle,,black,black,1.0,,,,True,
snowfall_speech_emma_37_7,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_7,True,,1,idle,,1,10,1.0,,,,,emma
snowfall_speech_emma_37_8,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_8,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_9,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_9,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_10,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_10,True,,1,shy,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_11,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_11,True,,1,shy,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_12,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_12,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_13,80903,snowfall_speech_emma_37,Choice,emma,Locale_SubScenario:snowfall_speech_emma_37_13,False,,1,idle,,10,10,1.0,,,snowfall_speech_emma_37_15,,
snowfall_speech_emma_37_14,80903,snowfall_speech_emma_37,Choice,emma,Locale_SubScenario:snowfall_speech_emma_37_14,False,,1,idle,,10,10,1.0,,,snowfall_speech_emma_37_17,,
snowfall_speech_emma_37_15,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_15,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_16,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_16,True,,1,idle,,10,10,1.0,,,snowfall_speech_emma_37_20,,emma
snowfall_speech_emma_37_17,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_17,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_18,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_18,True,,1,delight,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_19,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_19,True,,1,idle,,10,10,1.0,,,snowfall_speech_emma_37_20,,emma
snowfall_speech_emma_37_20,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_20,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_21,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_21,True,,1,idle,,10,10,1.0,,,,,emma
snowfall_speech_emma_37_22,80903,snowfall_speech_emma_37,Self,emma,Locale_SubScenario:snowfall_speech_emma_37_22,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_emma_37_23,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_23,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_emma_37_24,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_24,False,,1,idle,,10,10,1.0,,,,,
