id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_nikke_ce004_03_02_1,d_nikke_ce004_03_02,,Narration,rei,,Locale_NikkeEpisode:d_nikke_ce004_03_02_1,False,MaidCafe,,,,,,black,black,0,sfx_scn_toyshopbell,none,,None,None,,None,False,ce004_03_s,,12,idle,rei,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_2,d_nikke_ce004_03_02,,Speech,rei,femaleemployee,Locale_NikkeEpisode:d_nikke_ce004_03_02_2,False,,,,,,,1,1,0,,bgm_story_orangepop,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_3,d_nikke_ce004_03_02,,Speech,rei,rei,Locale_NikkeEpisode:d_nikke_ce004_03_02_3,True,,,,,,,1,1,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_4,d_nikke_ce004_03_02,,Speech,rei,femaleemployee,Locale_NikkeEpisode:d_nikke_ce004_03_02_4,False,,,,,,,1,1,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_5,d_nikke_ce004_03_02,,Speech,rei,rei,Locale_NikkeEpisode:d_nikke_ce004_03_02_5,True,,,,,,,1,1,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_6,d_nikke_ce004_03_02,,Speech,rei,rei,Locale_NikkeEpisode:d_nikke_ce004_03_02_6,True,,,,,,,1,1,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_7,d_nikke_ce004_03_02,,Speech,ce004_03_s,ce004_03_s,Locale_NikkeEpisode:d_nikke_ce004_03_02_7,True,,,,,,,1,1,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_8,d_nikke_ce004_03_02,,Speech,ce004_03_s,ce004_03_s,Locale_NikkeEpisode:d_nikke_ce004_03_02_8,True,,,,,,,1,1,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_9,d_nikke_ce004_03_02,,Speech,rei,rei,Locale_NikkeEpisode:d_nikke_ce004_03_02_9,True,,,,,,,1,1,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce004_03_02_10,d_nikke_ce004_03_02,,Speech,ce004_03_s,ce004_03_s,Locale_NikkeEpisode:d_nikke_ce004_03_02_10,True,,,,,,,1,120,0,,,,None,None,,None,False,,,12,idle,,,2,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
