id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
treasurestory_drake_01_1,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_1,True,NikkeRoom,,,,,,1,1,0,,bgm_story_tepidappleade,,None,None,,None,False,drake,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_2,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_2,True,,,,,,,1,10,0,,,,None,None,,None,False,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_3,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_3,True,,,,,,,10,100,0,,,,None,None,,None,False,,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_4,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_4,True,,,,,,,100,100,0,,,,None,None,,None,False,,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_5,treasurestory_drake_01,,Narration,drake,,Locale_NikkeEpisode:treasurestory_drake_01_5,False,,,,,,,100,100,0,sfx_scn_medhit,,Low_2,None,None,,None,False,,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_6,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_6,True,,,,,,,100,10,0,,,,None,None,,None,False,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_7,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_7,True,,,,,,,10,10,0,,,,None,None,,None,False,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_8,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_8,True,,,,,,,10,10,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_9,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_9,True,,,,,,,10,100,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_10,treasurestory_drake_01,,Narration,drake,,Locale_NikkeEpisode:treasurestory_drake_01_10,False,,,,,,,100,100,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_11,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_11,True,,,,,,,100,100,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_12,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_12,True,,,,,,,100,100,0,,,,None,None,,None,False,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_13,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_13,True,,,,,,,100,100,0,,,,None,None,,None,False,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_14,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_14,True,,,,,,,100,100,0,,,,None,None,,None,False,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_drake_01_15,treasurestory_drake_01,,Speech,drake,drake,Locale_NikkeEpisode:treasurestory_drake_01_15,True,,,,,,,100,100,0,,,,None,None,,None,False,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
