id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_Counseling_elegg_boomandshock_05_01,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_01,True,Deck_d,S_10,S_100,1.0,bgm_story_summermood,,elegg_s,1,idle,
d_Counseling_elegg_boomandshock_05_02,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_02,True,,S_100,S_100,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_05_03,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_03,True,,S_100,S_100,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_05_04,d_Counseling_elegg_boomandshock_05,Choice,100,elegg_s,,Locale_Counseling:d_Counseling_elegg_boomandshock_05_04,False,,S_100,S_100,1.0,,d_Counseling_elegg_boomandshock_05_06,,1,idle,
d_Counseling_elegg_boomandshock_05_05,d_Counseling_elegg_boomandshock_05,Choice,120,elegg_s,,Locale_Counseling:d_Counseling_elegg_boomandshock_05_05,False,,S_100,S_100,1.0,,d_Counseling_elegg_boomandshock_05_11,,1,idle,
d_Counseling_elegg_boomandshock_05_06,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_06,False,,S_100,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_05_07,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_07,True,,S_10,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_05_08,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_08,True,,S_10,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_05_09,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_09,True,,S_10,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_05_10,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_10,True,,S_10,S_10,1.0,,d_Counseling_elegg_boomandshock_05_14,,1,no,
d_Counseling_elegg_boomandshock_05_11,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_11,True,,S_100,S_100,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_05_12,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_12,True,,S_100,S_100,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_05_13,d_Counseling_elegg_boomandshock_05,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_05_13,True,,S_100,S_10,1.0,,d_Counseling_elegg_boomandshock_05_14,,1,idle,
d_Counseling_elegg_boomandshock_05_14,d_Counseling_elegg_boomandshock_05,Narration,0,elegg_s,,Locale_Counseling:d_Counseling_elegg_boomandshock_05_14,False,none,S_10,S_10,1.0,,,,1,idle,elegg_s
