id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_sakura_bloominsummer_15_1,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_1,True,sakura_s,1,idle,CoralIslandInside_d,10,10,1.0,event_bgm_beautyfullshot_seasidedance,,
d_counseling_sakura_bloominsummer_15_2,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_2,True,,1,idle,,10,10,1.0,,,
d_counseling_sakura_bloominsummer_15_3,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_3,True,,1,idle,,10,10,1.0,,,
d_counseling_sakura_bloominsummer_15_4,d_counseling_sakura_bloominsummer_15,Choice,100,sakura_s,,Locale_Counseling:d_counseling_sakura_bloominsummer_15_4,False,,1,idle,,10,10,1.0,,d_counseling_sakura_bloominsummer_15_6,
d_counseling_sakura_bloominsummer_15_5,d_counseling_sakura_bloominsummer_15,Choice,120,sakura_s,,Locale_Counseling:d_counseling_sakura_bloominsummer_15_5,False,,1,idle,,10,10,1.0,,d_counseling_sakura_bloominsummer_15_9,
d_counseling_sakura_bloominsummer_15_6,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_6,True,,1,idle,,10,100,1.0,,,
d_counseling_sakura_bloominsummer_15_7,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_7,True,,1,smile,,100,100,1.0,,,
d_counseling_sakura_bloominsummer_15_8,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_8,True,,1,idle,,100,100,1.0,,d_counseling_sakura_bloominsummer_15_13,
d_counseling_sakura_bloominsummer_15_9,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_9,True,,1,surprise,,10,100,1.0,,,
d_counseling_sakura_bloominsummer_15_10,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_10,True,,1,smile,,100,100,1.0,,,
d_counseling_sakura_bloominsummer_15_11,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_11,True,,1,smile,,100,100,1.0,,,
d_counseling_sakura_bloominsummer_15_12,d_counseling_sakura_bloominsummer_15,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_15_12,True,,1,smile,,100,100,1.0,,d_counseling_sakura_bloominsummer_15_13,
d_counseling_sakura_bloominsummer_15_13,d_counseling_sakura_bloominsummer_15,Narration,0,sakura_s,,Locale_Counseling:d_counseling_sakura_bloominsummer_15_13,False,,1,smile,none,100,100,1.0,,,sakura_s
