id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_sakura_bloominsummer_13_1,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_1,True,CoralIslandInside_d,10,10,1.0,event_bgm_beautyfullshot_seasidedance,,sakura_s,1,smile,
d_counseling_sakura_bloominsummer_13_2,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_2,True,,10,10,1.0,,,,1,smile,
d_counseling_sakura_bloominsummer_13_3,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_3,True,,10,10,1.0,,,,1,smile,
d_counseling_sakura_bloominsummer_13_4,d_counseling_sakura_bloominsummer_13,Choice,100,sakura_s,,Locale_Counseling:d_counseling_sakura_bloominsummer_13_4,False,,10,10,1.0,,d_counseling_sakura_bloominsummer_13_6,,1,smile,
d_counseling_sakura_bloominsummer_13_5,d_counseling_sakura_bloominsummer_13,Choice,120,sakura_s,,Locale_Counseling:d_counseling_sakura_bloominsummer_13_5,False,,10,10,1.0,,d_counseling_sakura_bloominsummer_13_9,,1,smile,
d_counseling_sakura_bloominsummer_13_6,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_6,True,,10,100,1.0,,,,1,smile,
d_counseling_sakura_bloominsummer_13_7,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_7,True,,100,100,1.0,,,,1,smile,
d_counseling_sakura_bloominsummer_13_8,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_8,True,,100,100,1.0,,d_counseling_sakura_bloominsummer_13_13,,1,special,
d_counseling_sakura_bloominsummer_13_9,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_9,True,,10,100,1.0,,,,1,delight,
d_counseling_sakura_bloominsummer_13_10,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_10,True,,100,100,1.0,,,,1,smile,
d_counseling_sakura_bloominsummer_13_11,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_11,True,,100,100,1.0,,,,1,smile,
d_counseling_sakura_bloominsummer_13_12,d_counseling_sakura_bloominsummer_13,Speech,0,sakura_s,sakura_s,Locale_Counseling:d_counseling_sakura_bloominsummer_13_12,True,,100,100,1.0,,d_counseling_sakura_bloominsummer_13_13,,1,smile,
d_counseling_sakura_bloominsummer_13_13,d_counseling_sakura_bloominsummer_13,Narration,0,sakura_s,,Locale_Counseling:d_counseling_sakura_bloominsummer_13_13,False,none,100,100,1.0,,,,1,smile,sakura_s
