id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_crust_12_1,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_1,True,CommanderRoom,XS_10,XS_10,1.0,bgm_story_backtonormal,,crust,1,idle,
d_counseling_crust_12_2,d_counseling_crust_12,Narration,0,crust,,Locale_Counseling:d_counseling_crust_12_2,False,,XS_10,XS_10,1.0,,,,1,idle,
d_counseling_crust_12_3,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_3,True,,XS_10,XS_10,1.0,,,,1,idle,
d_counseling_crust_12_4,d_counseling_crust_12,Choice,100,crust,,Locale_Counseling:d_counseling_crust_12_4,False,,XS_10,XS_10,1.0,,d_counseling_crust_12_6,,1,idle,
d_counseling_crust_12_5,d_counseling_crust_12,Choice,120,crust,,Locale_Counseling:d_counseling_crust_12_5,False,,XS_10,XS_10,1.0,,d_counseling_crust_12_13,,1,idle,
d_counseling_crust_12_6,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_6,True,,XS_10,XS_100,1.0,,,,1,delight,
d_counseling_crust_12_7,d_counseling_crust_12,Self,0,crust,,Locale_Counseling:d_counseling_crust_12_7,False,,XS_100,XS_100,1.0,,,,1,delight,
d_counseling_crust_12_8,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_8,True,,XS_100,XS_100,1.0,,,,1,think,
d_counseling_crust_12_9,d_counseling_crust_12,Self,0,crust,,Locale_Counseling:d_counseling_crust_12_9,False,,XS_100,XS_100,1.0,,,,1,think,
d_counseling_crust_12_10,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_10,True,,XS_100,XS_100,1.0,,,,1,sad,
d_counseling_crust_12_11,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_11,True,,XS_100,XS_100,1.0,,,,1,sad,
d_counseling_crust_12_12,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_12,True,,XS_100,XS_100,1.0,,d_counseling_crust_12_17,,1,sad,
d_counseling_crust_12_13,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_13,True,,XS_10,XS_100,1.0,,,,1,idle,
d_counseling_crust_12_14,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_14,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_crust_12_15,d_counseling_crust_12,Self,0,crust,,Locale_Counseling:d_counseling_crust_12_15,False,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_crust_12_16,d_counseling_crust_12,Speech,0,crust,crust,Locale_Counseling:d_counseling_crust_12_16,True,,XS_100,XS_100,1.0,,d_counseling_crust_12_17,,1,delight,
d_counseling_crust_12_17,d_counseling_crust_12,Narration,0,crust,,Locale_Counseling:d_counseling_crust_12_17,False,none,XS_100,XS_100,1.0,,,,1,idle,crust
