id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,characters/0/hide_char_id,jump_target
d_counseling_hongryeon_blackshadow_15_1,d_counseling_hongryeon_blackshadow_15,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_1,False,hongryeon,1,sad,black,10,10,1.0,event_bgm_redash_alldownhill,,,
d_counseling_hongryeon_blackshadow_15_2,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_2,True,hongryeon_o,1,idle,BattleShipBridge,10,S_10,1.0,,hongryeon_o,hongryeon,
d_counseling_hongryeon_blackshadow_15_3,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_3,True,,1,idle,,S_10,S_10,1.0,,hongryeon_o,,
d_counseling_hongryeon_blackshadow_15_4,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_4,True,,1,idle,,S_10,S_10,1.0,,hongryeon_o,,
d_counseling_hongryeon_blackshadow_15_5,d_counseling_hongryeon_blackshadow_15,Choice,100,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_5,False,,1,idle,,S_10,S_10,1.0,,,,d_counseling_hongryeon_blackshadow_15_7
d_counseling_hongryeon_blackshadow_15_6,d_counseling_hongryeon_blackshadow_15,Choice,120,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_6,False,,1,idle,,S_10,S_10,1.0,,,,d_counseling_hongryeon_blackshadow_15_10
d_counseling_hongryeon_blackshadow_15_7,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_7,True,,1,surprise,,S_10,S_100,1.0,,hongryeon_o,,
d_counseling_hongryeon_blackshadow_15_8,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_8,True,,1,idle,,S_100,S_100,1.0,,hongryeon_o,,
d_counseling_hongryeon_blackshadow_15_9,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_9,True,,1,idle,,S_100,S_100,1.0,,hongryeon_o,,d_counseling_hongryeon_blackshadow_15_13
d_counseling_hongryeon_blackshadow_15_10,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_10,True,,1,sad,,S_10,S_100,1.0,,hongryeon_o,,
d_counseling_hongryeon_blackshadow_15_11,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_11,True,,1,sad,,S_100,S_100,1.0,,hongryeon_o,,
d_counseling_hongryeon_blackshadow_15_12,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_12,True,,1,sad,,S_100,S_100,1.0,,hongryeon_o,,d_counseling_hongryeon_blackshadow_15_13
d_counseling_hongryeon_blackshadow_15_13,d_counseling_hongryeon_blackshadow_15,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_13,False,,1,sad,none,S_100,S_100,1.0,,,hongryeon_o,
