id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_rapunzel_05_1,d_counseling_rapunzel_05,Speech,0,rapunzel,rapunzel,Locale_Counseling:d_counseling_rapunzel_05_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,rapunzel,1,shy,
d_counseling_rapunzel_05_2,d_counseling_rapunzel_05,Speech,0,rapunzel,rapunzel,Locale_Counseling:d_counseling_rapunzel_05_2,True,,10,10,1.0,,,,1,shy,
d_counseling_rapunzel_05_3,d_counseling_rapunzel_05,Choice,120,rapunzel,,Locale_Counseling:d_counseling_rapunzel_05_3,False,,10,10,1.0,,d_counseling_rapunzel_05_5,,1,shy,
d_counseling_rapunzel_05_4,d_counseling_rapunzel_05,Choice,100,rapunzel,,Locale_Counseling:d_counseling_rapunzel_05_4,False,,10,10,1.0,,d_counseling_rapunzel_05_8,,1,shy,
d_counseling_rapunzel_05_5,d_counseling_rapunzel_05,Speech,0,rapunzel,rapunzel,Locale_Counseling:d_counseling_rapunzel_05_5,True,,10,100,1.0,,,,1,delight,
d_counseling_rapunzel_05_6,d_counseling_rapunzel_05,Speech,0,rapunzel,rapunzel,Locale_Counseling:d_counseling_rapunzel_05_6,True,,100,100,1.0,,,,1,shy,
d_counseling_rapunzel_05_7,d_counseling_rapunzel_05,Speech,0,rapunzel,rapunzel,Locale_Counseling:d_counseling_rapunzel_05_7,False,,100,100,1.0,,d_counseling_rapunzel_05_10,,1,delight,
d_counseling_rapunzel_05_8,d_counseling_rapunzel_05,Speech,0,rapunzel,rapunzel,Locale_Counseling:d_counseling_rapunzel_05_8,True,,10,100,1.0,,,,1,no,
d_counseling_rapunzel_05_9,d_counseling_rapunzel_05,Speech,0,rapunzel,rapunzel,Locale_Counseling:d_counseling_rapunzel_05_9,True,,100,100,1.0,,,,1,no,
d_counseling_rapunzel_05_10,d_counseling_rapunzel_05,Narration,0,rapunzel,,Locale_Counseling:d_counseling_rapunzel_05_10,False,none,100,100,1.0,,,,1,idle,rapunzel
