id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/hide_char_id
d_counseling_nihilister_08_1,d_counseling_nihilister_08,Self,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_1,False,nihilister,1,idle,Volcano_03,10,10,1.0,bgm_volcanicnest,,,
d_counseling_nihilister_08_2,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_2,True,,1,idle,,10,10,1.0,,nihilister,,
d_counseling_nihilister_08_3,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_3,True,,1,idle,,10,10,1.0,,nihilister,,
d_counseling_nihilister_08_4,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_4,True,,1,idle,,10,10,1.0,,nihilister,,
d_counseling_nihilister_08_5,d_counseling_nihilister_08,Choice,100,nihilister,Locale_Counseling:d_counseling_nihilister_08_5,False,,1,idle,,10,10,1.0,,,d_counseling_nihilister_08_7,
d_counseling_nihilister_08_6,d_counseling_nihilister_08,Choice,120,nihilister,Locale_Counseling:d_counseling_nihilister_08_6,False,,1,idle,,10,10,1.0,,,d_counseling_nihilister_08_10,
d_counseling_nihilister_08_7,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_7,True,,1,angry2,,10,100,1.0,,nihilister,,
d_counseling_nihilister_08_8,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_8,True,,1,angry2,,100,100,1.0,,nihilister,,
d_counseling_nihilister_08_9,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_9,True,,1,angry2,,100,100,1.0,,nihilister,d_counseling_nihilister_08_13,
d_counseling_nihilister_08_10,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_10,True,,1,smile,,10,100,1.0,,nihilister,,
d_counseling_nihilister_08_11,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_11,True,,1,smile,,100,100,1.0,,nihilister,,
d_counseling_nihilister_08_12,d_counseling_nihilister_08,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_12,True,,1,shy,,100,100,1.0,,nihilister,,
d_counseling_nihilister_08_13,d_counseling_nihilister_08,Monologue,0,nihilister,Locale_Counseling:d_counseling_nihilister_08_13,False,,1,idle,none,100,100,1.0,,,,nihilister
