id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_mori_06_1,d_counseling_mori_06,,Speech,0,mori,tvvoice,Locale_Counseling:d_counseling_mori_06_1,False,CommanderRoom,,,,,,S_10,S_10,0,,bgm_story_backtonormal,,None,None,,mori,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_2,d_counseling_mori_06,,Speech,0,mori,tvvoice,Locale_Counseling:d_counseling_mori_06_2,False,,,,,,,S_10,S_10,0,,,,None,None,,,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_3,d_counseling_mori_06,,Speech,0,mori,tvvoice,Locale_Counseling:d_counseling_mori_06_3,False,,,,,,,S_10,S_10,0,,,,None,None,,,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_4,d_counseling_mori_06,,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_06_4,False,,,,,,,S_10,S_100,0,,,,None,None,,,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_5,d_counseling_mori_06,,Narration,0,mori,,Locale_Counseling:d_counseling_mori_06_5,False,,,,,,,S_100,S_100,0,,,,None,None,,,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_6,d_counseling_mori_06,,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_06_6,True,,,,,,,S_100,S_100,0,,,,None,None,,,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_7,d_counseling_mori_06,,Choice,100,mori,,Locale_Counseling:d_counseling_mori_06_7,False,,,,,,,S_100,S_100,0,,,,None,None,d_counseling_mori_06_9,,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_8,d_counseling_mori_06,,Choice,120,mori,,Locale_Counseling:d_counseling_mori_06_8,False,,,,,,,S_100,S_100,0,,,,None,None,d_counseling_mori_06_12,,,1,special,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_9,d_counseling_mori_06,,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_06_9,True,,,,,,,S_100,S_10,0,,,,None,None,,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_10,d_counseling_mori_06,,Narration,0,mori,,Locale_Counseling:d_counseling_mori_06_10,False,,,,,,,S_10,S_10,0,sfx_scn_hungry,,,None,None,,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_11,d_counseling_mori_06,,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_06_11,True,,,,,,,S_10,S_10,0,,,,None,None,d_counseling_mori_06_16,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_12,d_counseling_mori_06,,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_06_12,True,,,,,,,S_100,S_10,0,,,,None,None,,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_13,d_counseling_mori_06,,Self,0,mori,,Locale_Counseling:d_counseling_mori_06_13,False,,,,,,,S_10,S_10,0,,,,None,None,,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_14,d_counseling_mori_06,,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_06_14,True,,,,,,,S_10,S_10,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_15,d_counseling_mori_06,,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_06_15,True,,,,,,,S_10,S_10,0,,,,None,None,d_counseling_mori_06_16,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mori_06_16,d_counseling_mori_06,,Narration,0,mori,,Locale_Counseling:d_counseling_mori_06_16,False,none,,,,,,S_10,S_10,0,,,,None,None,,,mori,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
