id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/hide_char_id
d_counseling_moran_12_1,d_counseling_moran_12,Monologue,0,moran,Locale_Counseling:d_counseling_moran_12_1,False,moran,1,think,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,,
d_counseling_moran_12_2,d_counseling_moran_12,Speech,0,moran,Locale_Counseling:d_counseling_moran_12_2,True,,1,think,,10,10,1.0,,moran,,
d_counseling_moran_12_3,d_counseling_moran_12,Monologue,0,moran,Locale_Counseling:d_counseling_moran_12_3,False,,1,think,,10,10,1.0,,,,
d_counseling_moran_12_4,d_counseling_moran_12,Choice,120,moran,Locale_Counseling:d_counseling_moran_12_4,False,,1,think,,10,10,1.0,,,d_counseling_moran_12_6,
d_counseling_moran_12_5,d_counseling_moran_12,Choice,100,moran,Locale_Counseling:d_counseling_moran_12_5,False,,1,think,,10,10,1.0,,,d_counseling_moran_12_9,
d_counseling_moran_12_6,d_counseling_moran_12,Speech,0,moran,Locale_Counseling:d_counseling_moran_12_6,True,,1,idle,,10,100,1.0,,moran,,
d_counseling_moran_12_7,d_counseling_moran_12,Speech,0,moran,Locale_Counseling:d_counseling_moran_12_7,True,,1,idle,,100,100,1.0,,moran,,
d_counseling_moran_12_8,d_counseling_moran_12,Speech,0,moran,Locale_Counseling:d_counseling_moran_12_8,True,,1,idle,,100,100,1.0,,moran,d_counseling_moran_12_12,
d_counseling_moran_12_9,d_counseling_moran_12,Speech,0,moran,Locale_Counseling:d_counseling_moran_12_9,True,,1,worry,,10,100,1.0,,moran,,
d_counseling_moran_12_10,d_counseling_moran_12,Speech,0,moran,Locale_Counseling:d_counseling_moran_12_10,True,,1,worry,,100,100,1.0,,moran,,
d_counseling_moran_12_11,d_counseling_moran_12,Speech,0,moran,Locale_Counseling:d_counseling_moran_12_11,True,,1,worry,,100,100,1.0,,moran,d_counseling_moran_12_12,
d_counseling_moran_12_12,d_counseling_moran_12,Narration,0,moran,Locale_Counseling:d_counseling_moran_12_12,False,,1,idle,none,100,100,1.0,,,,moran
