id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_ade_14_1,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_1,True,ade,1,idle,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,
d_counseling_ade_14_2,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_2,True,,1,worried,,10,10,1.0,,,
d_counseling_ade_14_3,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_3,True,,1,worried,,10,10,1.0,,,
d_counseling_ade_14_4,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_4,True,,1,worried,,10,10,1.0,,,
d_counseling_ade_14_5,d_counseling_ade_14,Choice,100,Choice,,Locale_Counseling:d_counseling_ade_14_5,False,,1,idle,,10,10,1.0,,d_counseling_ade_14_7,
d_counseling_ade_14_6,d_counseling_ade_14,Choice,120,Choice,,Locale_Counseling:d_counseling_ade_14_6,False,,1,idle,,10,10,1.0,,d_counseling_ade_14_10,
d_counseling_ade_14_7,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_7,True,,1,worried,,10,100,1.0,,,
d_counseling_ade_14_8,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_8,True,,1,idle,,100,100,1.0,,,
d_counseling_ade_14_9,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_9,True,,1,idle,,100,100,1.0,,d_counseling_ade_14_13,
d_counseling_ade_14_10,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_10,True,,1,idle,,10,100,1.0,,,
d_counseling_ade_14_11,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_11,True,,1,shy,,100,100,1.0,,,
d_counseling_ade_14_12,d_counseling_ade_14,Speech,0,ade,ade,Locale_Counseling:d_counseling_ade_14_12,True,,1,shy,,100,100,1.0,,d_counseling_ade_14_13,
d_counseling_ade_14_13,d_counseling_ade_14,Narration,0,Narration,,Locale_Counseling:d_counseling_ade_14_13,False,,1,idle,none,100,100,1.0,,,ade
