id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_arcana_05_1,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_1,True,CommanderRoom,L_10,L_10,1.0,bgm_story_backtonormal,,arcana,1,idle,
d_counseling_arcana_05_2,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_2,True,,L_10,L_10,1.0,,,,1,idle,
d_counseling_arcana_05_3,d_counseling_arcana_05,Choice,100,arcana,,Locale_Counseling:d_counseling_arcana_05_3,False,,L_10,L_10,1.0,,d_counseling_arcana_05_5,,1,idle,
d_counseling_arcana_05_4,d_counseling_arcana_05,Choice,120,arcana,,Locale_Counseling:d_counseling_arcana_05_4,False,,L_10,L_10,1.0,,d_counseling_arcana_05_8,,1,idle,
d_counseling_arcana_05_5,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_5,True,,L_10,L_100,0.5,,,,1,sad,
d_counseling_arcana_05_6,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_6,True,,L_100,L_100,1.0,,,,1,sad,
d_counseling_arcana_05_7,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_7,True,,L_100,L_100,1.5,,d_counseling_arcana_05_12,,1,sad,
d_counseling_arcana_05_8,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_8,True,,L_10,L_100,1.0,,,,1,idle,
d_counseling_arcana_05_9,d_counseling_arcana_05,Self,0,arcana,,Locale_Counseling:d_counseling_arcana_05_9,False,,L_100,L_100,1.0,,,,1,idle,
d_counseling_arcana_05_10,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_10,True,,L_100,L_100,1.0,,,,1,delight,
d_counseling_arcana_05_11,d_counseling_arcana_05,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_05_11,True,,L_100,L_100,1.0,,d_counseling_arcana_05_12,,1,delight,
d_counseling_arcana_05_12,d_counseling_arcana_05,Narration,0,arcana,,Locale_Counseling:d_counseling_arcana_05_12,False,none,L_100,L_100,1.0,,,,1,idle,arcana
