id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_biscuit_18_1,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_1,True,CommanderRoom,XS_10,XS_10,1.0,bgm_story_backtonormal,,biscuit,1,sad,
d_counseling_biscuit_18_2,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_2,True,,XS_10,XS_10,1.0,,,,1,sad,
d_counseling_biscuit_18_3,d_counseling_biscuit_18,Choice,100,biscuit,,Locale_Counseling:d_counseling_biscuit_18_3,False,,XS_10,XS_10,1.0,,d_counseling_biscuit_18_5,,1,sad,
d_counseling_biscuit_18_4,d_counseling_biscuit_18,Choice,120,biscuit,,Locale_Counseling:d_counseling_biscuit_18_4,False,,XS_10,XS_10,1.0,,d_counseling_biscuit_18_9,,1,sad,
d_counseling_biscuit_18_5,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_5,True,,XS_10,XS_100,1.0,,,,1,sad,
d_counseling_biscuit_18_6,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_6,True,,XS_100,XS_100,1.0,,,,1,sad,
d_counseling_biscuit_18_7,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_7,True,,XS_100,XS_100,1.0,,,,1,angry,
d_counseling_biscuit_18_8,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_8,True,,XS_100,XS_100,1.0,,d_counseling_biscuit_18_12,,1,sad,
d_counseling_biscuit_18_9,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_9,True,,XS_10,XS_100,1.0,,,,1,idle,
d_counseling_biscuit_18_10,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_10,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_biscuit_18_11,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_11,True,,XS_100,XS_100,1.0,,,,1,delight,
d_counseling_biscuit_18_12,d_counseling_biscuit_18,Narration,0,biscuit,,Locale_Counseling:d_counseling_biscuit_18_12,False,none,XS_100,XS_100,1.0,,,,1,idle,biscuit
