id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_Counseling_elegg_boomandshock_13_01,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_01,True,Deck_d,S_100,S_100,1.0,bgm_story_summermood,,elegg_s,1,idle,
d_Counseling_elegg_boomandshock_13_02,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_02,True,,S_100,S_100,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_13_03,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_03,True,,S_100,S_100,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_13_04,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_04,True,,S_100,S_10,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_13_05,d_Counseling_elegg_boomandshock_13,Choice,100,elegg_s,,Locale_Counseling:d_Counseling_elegg_boomandshock_13_05,False,,S_10,S_10,1.0,,d_Counseling_elegg_boomandshock_13_07,,1,idle,
d_Counseling_elegg_boomandshock_13_06,d_Counseling_elegg_boomandshock_13,Choice,120,elegg_s,,Locale_Counseling:d_Counseling_elegg_boomandshock_13_06,False,,S_10,S_10,1.0,,d_Counseling_elegg_boomandshock_13_10,,1,idle,
d_Counseling_elegg_boomandshock_13_07,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_07,True,,S_10,S_10,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_13_08,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_08,True,,S_10,S_10,1.0,,,,1,idle,
d_Counseling_elegg_boomandshock_13_09,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_09,True,,S_10,S_100,0.5,,d_Counseling_elegg_boomandshock_13_16,,1,no,
d_Counseling_elegg_boomandshock_13_10,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_10,True,,S_10,S_10,1.0,,,,1,pain,
d_Counseling_elegg_boomandshock_13_11,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_11,True,,S_10,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_13_12,d_Counseling_elegg_boomandshock_13,Self,0,elegg_s,,Locale_Counseling:d_Counseling_elegg_boomandshock_13_12,False,,S_10,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_13_13,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_13,True,,S_10,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_13_14,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_14,True,,S_10,S_10,1.0,,,,1,no,
d_Counseling_elegg_boomandshock_13_15,d_Counseling_elegg_boomandshock_13,Speech,0,elegg_s,elegg_s,Locale_Counseling:d_Counseling_elegg_boomandshock_13_15,True,,S_10,S_100,1.0,,d_Counseling_elegg_boomandshock_13_16,,1,idle,
d_Counseling_elegg_boomandshock_13_16,d_Counseling_elegg_boomandshock_13,Narration,0,elegg_s,,Locale_Counseling:d_Counseling_elegg_boomandshock_13_16,False,none,S_100,S_100,1.0,,,,1,idle,elegg_s
