id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,characters/0/hide_char_id,jump_target
d_counseling_guillotine_winterslayer_10_1,d_counseling_guillotine_winterslayer_10,Narration,0,guillotine,Locale_Counseling:d_counseling_guillotine_winterslayer_10_1,False,guillotine,1,idle,black,XS_10,XS_10,1.0,event_bgm_icedragonsaga_adventure,,,
d_counseling_guillotine_winterslayer_10_2,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_2,True,guillotine_w,1,think,SnowTown_d,XS_10,XS_10,1.0,,guillotine_w,guillotine,
d_counseling_guillotine_winterslayer_10_3,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_3,True,,1,think,,XS_10,XS_10,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_4,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_4,True,,1,worry,,XS_10,XS_10,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_5,d_counseling_guillotine_winterslayer_10,Choice,120,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_5,False,,1,worry,,XS_10,XS_10,1.0,,,,d_counseling_guillotine_winterslayer_10_7
d_counseling_guillotine_winterslayer_10_6,d_counseling_guillotine_winterslayer_10,Choice,100,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_6,False,,1,worry,,XS_10,XS_10,1.0,,,,d_counseling_guillotine_winterslayer_10_10
d_counseling_guillotine_winterslayer_10_7,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_7,True,,1,worry,,XS_10,XS_100,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_8,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_8,True,,1,worry,,XS_100,XS_100,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_9,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_9,True,,1,worry,,XS_100,XS_100,1.0,,guillotine_w,,d_counseling_guillotine_winterslayer_10_13
d_counseling_guillotine_winterslayer_10_10,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_10,False,,1,worry,,XS_10,XS_100,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_11,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_11,True,,1,worry,,XS_100,XS_100,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_12,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_12,True,,1,worry,,XS_100,XS_100,1.0,,guillotine_w,,d_counseling_guillotine_winterslayer_10_13
d_counseling_guillotine_winterslayer_10_13,d_counseling_guillotine_winterslayer_10,Monologue,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_13,False,,1,worry,,XS_100,XS_100,1.0,,,,
d_counseling_guillotine_winterslayer_10_14,d_counseling_guillotine_winterslayer_10,Monologue,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_14,False,,1,worry,,XS_100,XS_100,1.0,,,,
d_counseling_guillotine_winterslayer_10_15,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_15,True,,1,delight,,XS_100,XS_100,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_16,d_counseling_guillotine_winterslayer_10,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_16,True,,1,delight,,XS_100,XS_100,1.0,,guillotine_w,,
d_counseling_guillotine_winterslayer_10_17,d_counseling_guillotine_winterslayer_10,Self,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_17,False,,1,delight,,XS_100,XS_100,1.0,,,,
d_counseling_guillotine_winterslayer_10_18,d_counseling_guillotine_winterslayer_10,Monologue,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_18,False,,1,sad,,XS_100,XS_100,1.0,,,,
d_counseling_guillotine_winterslayer_10_19,d_counseling_guillotine_winterslayer_10,Narration,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_10_19,False,,1,sad,none,XS_100,XS_100,1.0,,,guillotine_w,
