id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_centi_20_1,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_1,True,centi,1,angry,CommanderRoom,L_10,L_10,1.0,bgm_story_backtonormal,,
d_counseling_centi_20_2,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_2,True,,1,angry,,L_10,L_10,1.0,,,
d_counseling_centi_20_3,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_3,True,,1,angry,,L_10,L_10,1.0,,,
d_counseling_centi_20_4,d_counseling_centi_20,Choice,100,centi,,Locale_Counseling:d_counseling_centi_20_4,False,,1,angry,,L_10,L_10,1.0,,d_counseling_centi_20_6,
d_counseling_centi_20_5,d_counseling_centi_20,Choice,120,centi,,Locale_Counseling:d_counseling_centi_20_5,False,,1,angry,,L_10,L_10,1.0,,d_counseling_centi_20_8,
d_counseling_centi_20_6,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_6,True,,1,surprise,,L_10,L_100,1.0,,,
d_counseling_centi_20_7,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_7,True,,1,surprise,,L_100,L_100,1.0,,d_counseling_centi_20_11,
d_counseling_centi_20_8,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_8,False,,1,surprise,,L_10,L_100,1.0,,,
d_counseling_centi_20_9,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_9,True,,1,surprise,,L_100,L_100,1.0,,,
d_counseling_centi_20_10,d_counseling_centi_20,Speech,0,centi,centi,Locale_Counseling:d_counseling_centi_20_10,True,,1,delight,,L_100,L_100,1.0,,,
d_counseling_centi_20_11,d_counseling_centi_20,Narration,0,centi,,Locale_Counseling:d_counseling_centi_20_11,False,,1,idle,none,L_100,L_100,1.0,,,centi
