id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_redhood_17_1,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_1,True,redhood,1,think,Desert_02,10,10,1.0,event_bgm_redash_alldownhill,,
d_counseling_redhood_17_2,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_2,True,,1,think,,10,10,1.0,,,
d_counseling_redhood_17_3,d_counseling_redhood_17,Choice,120,Choice,,Locale_Counseling:d_counseling_redhood_17_3,False,,1,think,,10,10,1.0,,d_counseling_redhood_17_5,
d_counseling_redhood_17_4,d_counseling_redhood_17,Choice,100,Choice,,Locale_Counseling:d_counseling_redhood_17_4,False,,1,think,,10,10,1.0,,d_counseling_redhood_17_10,
d_counseling_redhood_17_5,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_5,True,,1,go,,10,100,1.0,,,
d_counseling_redhood_17_6,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_6,True,,1,go,,100,100,1.0,,,
d_counseling_redhood_17_7,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_7,True,,1,go,,100,100,1.0,,,
d_counseling_redhood_17_8,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_8,True,,1,think,,100,100,1.0,,,
d_counseling_redhood_17_9,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_9,True,,1,think,,100,100,1.0,,d_counseling_redhood_17_14,
d_counseling_redhood_17_10,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_10,True,,1,idle,,10,100,1.0,,,
d_counseling_redhood_17_11,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_11,True,,1,idle,,100,100,1.0,,,
d_counseling_redhood_17_12,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_12,True,,1,idle,,100,100,1.0,,,
d_counseling_redhood_17_13,d_counseling_redhood_17,Speech,0,redhood,redhood,Locale_Counseling:d_counseling_redhood_17_13,True,,1,idle,,100,100,1.0,,d_counseling_redhood_17_14,
d_counseling_redhood_17_14,d_counseling_redhood_17,Narration,0,Narration,,Locale_Counseling:d_counseling_redhood_17_14,False,,1,idle,none,100,100,1.0,,,redhood
