id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_pepper_20_1,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_1,True,pepper,1,idle,CommanderRoom,XS_10,XS_10,1.0,bgm_story_backtonormal,,
d_counseling_pepper_20_2,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_2,True,,1,idle,,XS_10,XS_10,1.0,,,
d_counseling_pepper_20_3,d_counseling_pepper_20,Choice,120,pepper,,Locale_Counseling:d_counseling_pepper_20_3,False,,1,idle,,XS_10,XS_10,1.0,,d_counseling_pepper_20_5,
d_counseling_pepper_20_4,d_counseling_pepper_20,Choice,100,pepper,,Locale_Counseling:d_counseling_pepper_20_4,False,,1,idle,,XS_10,XS_10,1.0,,d_counseling_pepper_20_10,
d_counseling_pepper_20_5,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_5,False,,1,surprise,,XS_10,XS_100,1.0,,,
d_counseling_pepper_20_6,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_6,True,,1,special,,XS_100,XS_100,1.0,,,
d_counseling_pepper_20_7,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_7,True,,1,special,,XS_100,XS_100,1.0,,,
d_counseling_pepper_20_8,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_8,True,,1,special,,XS_100,XS_100,1.0,,,
d_counseling_pepper_20_9,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_9,True,,1,special,,XS_100,XS_100,1.0,,d_counseling_pepper_20_14,
d_counseling_pepper_20_10,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_10,False,,1,surprise,,XS_10,XS_100,1.0,,,
d_counseling_pepper_20_11,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_11,True,,1,shy,,XS_100,XS_100,1.0,,,
d_counseling_pepper_20_12,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_12,True,,1,shy,,XS_100,XS_100,1.0,,,
d_counseling_pepper_20_13,d_counseling_pepper_20,Speech,0,pepper,pepper,Locale_Counseling:d_counseling_pepper_20_13,True,,1,special,,XS_100,XS_100,1.0,,,
d_counseling_pepper_20_14,d_counseling_pepper_20,Narration,0,pepper,,Locale_Counseling:d_counseling_pepper_20_14,False,,1,special,none,XS_100,XS_100,1.0,,,pepper
