id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_ade_agentbunny_04_1,d_counseling_ade_agentbunny_04,,Narration,0,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_1,False,CoinRushMainHall,,,,,,10,10,0,,bgm_story_backtonormal,,None,None,,ade_b,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_2,d_counseling_ade_agentbunny_04,,Speech,0,ade_b,ade_b,Locale_Counseling:d_counseling_ade_agentbunny_04_2,True,,,,,,,10,10,0,,,,None,None,,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_3,d_counseling_ade_agentbunny_04,,Narration,0,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_3,False,,,,,,,10,100,0,,,,None,None,,,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_4,d_counseling_ade_agentbunny_04,,Speech,0,ade_b,ade_b,Locale_Counseling:d_counseling_ade_agentbunny_04_4,True,,,,,,,100,100,0,,,,None,None,,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_5,d_counseling_ade_agentbunny_04,,Self,0,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_5,False,,,,,,,100,100,0,,,,None,None,,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_6,d_counseling_ade_agentbunny_04,,Choice,100,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_6,False,,,,,,,100,100,0,,,,None,None,d_counseling_ade_agentbunny_04_8,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_7,d_counseling_ade_agentbunny_04,,Choice,120,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_7,False,,,,,,,100,100,0,,,,None,None,d_counseling_ade_agentbunny_04_11,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_8,d_counseling_ade_agentbunny_04,,Speech,0,ade_b,ade_b,Locale_Counseling:d_counseling_ade_agentbunny_04_8,True,,,,,,,100,100,0,,,,None,None,,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_9,d_counseling_ade_agentbunny_04,,Speech,0,ade_b,ade_b,Locale_Counseling:d_counseling_ade_agentbunny_04_9,True,,,,,,,100,100,0,,,,None,None,,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_10,d_counseling_ade_agentbunny_04,,Self,0,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_10,False,,,,,,,100,100,0,,,,None,None,d_counseling_ade_agentbunny_04_15,,,1,shy2,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_11,d_counseling_ade_agentbunny_04,,Speech,0,ade_b,ade_b,Locale_Counseling:d_counseling_ade_agentbunny_04_11,True,,,,,,,100,300,0,,,,None,None,,,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_12,d_counseling_ade_agentbunny_04,,Self,0,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_12,False,,,,,,,300,300,0,,,,None,None,,,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_13,d_counseling_ade_agentbunny_04,,Speech,0,ade_b,ade_b,Locale_Counseling:d_counseling_ade_agentbunny_04_13,True,,,,,,,300,300,0,,,,None,None,,,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_14,d_counseling_ade_agentbunny_04,,Self,0,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_14,False,,,,,,,300,100,0,,,,None,None,d_counseling_ade_agentbunny_04_15,,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_ade_agentbunny_04_15,d_counseling_ade_agentbunny_04,,Narration,0,ade_b,,Locale_Counseling:d_counseling_ade_agentbunny_04_15,False,none,,,,,,100,100,0,,,,None,None,,,ade_b,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
