id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,characters/0/hide_char_id,jump_target
d_counseling_maiden_icerose_18_1,d_counseling_maiden_icerose_18,Narration,0,maiden,Locale_Counseling:d_counseling_maiden_icerose_18_1,False,maiden,1,idle,black,S_10,S_10,1.0,event_bgm_icedragonsaga_adventure,,,
d_counseling_maiden_icerose_18_2,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_2,True,maiden_w,1,worry,SnowTown_d,S_10,L_10,1.0,,maiden_w,maiden,
d_counseling_maiden_icerose_18_3,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_3,True,,1,worry,,L_10,L_10,1.0,,maiden_w,,
d_counseling_maiden_icerose_18_4,d_counseling_maiden_icerose_18,Choice,100,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_4,False,,1,worry,,L_10,L_10,1.0,,,,d_counseling_maiden_icerose_18_6
d_counseling_maiden_icerose_18_5,d_counseling_maiden_icerose_18,Choice,120,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_5,False,,1,worry,,L_10,L_10,1.0,,,,d_counseling_maiden_icerose_18_10
d_counseling_maiden_icerose_18_6,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_6,True,,1,shy,,L_10,L_100,1.0,,maiden_w,,
d_counseling_maiden_icerose_18_7,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_7,True,,1,shy,,L_100,L_100,1.0,,maiden_w,,
d_counseling_maiden_icerose_18_8,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_8,True,,1,shy,,L_100,L_100,1.0,,maiden_w,,
d_counseling_maiden_icerose_18_9,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_9,True,,1,worry,,L_100,L_100,1.0,,maiden_w,,d_counseling_maiden_icerose_18_14
d_counseling_maiden_icerose_18_10,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_10,True,,1,worry,,L_10,L_100,1.0,,maiden_w,,
d_counseling_maiden_icerose_18_11,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_11,True,,1,worry,,L_100,L_100,1.0,,maiden_w,,
d_counseling_maiden_icerose_18_12,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_12,True,,1,worry,,L_100,L_100,1.0,,maiden_w,,
d_counseling_maiden_icerose_18_13,d_counseling_maiden_icerose_18,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_13,True,,1,worry,,L_100,L_100,1.0,,maiden_w,,d_counseling_maiden_icerose_18_14
d_counseling_maiden_icerose_18_14,d_counseling_maiden_icerose_18,Narration,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_18_14,False,,1,worry,none,L_100,L_100,1.0,,,maiden_w,
