id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_arcana_12_1,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_1,True,arcana,1,special,CommanderRoom,L_10,L_10,1.0,bgm_story_backtonormal,,
d_counseling_arcana_12_2,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_2,True,,1,special,,L_10,L_10,1.0,,,
d_counseling_arcana_12_3,d_counseling_arcana_12,Self,0,arcana,,Locale_Counseling:d_counseling_arcana_12_3,False,,1,special,,L_10,L_10,1.0,,,
d_counseling_arcana_12_4,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_4,True,,1,sad,,L_10,L_10,1.0,,,
d_counseling_arcana_12_5,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_5,True,,1,sad,,L_10,L_10,1.0,,,
d_counseling_arcana_12_6,d_counseling_arcana_12,Choice,120,arcana,,Locale_Counseling:d_counseling_arcana_12_6,False,,1,sad,,L_10,L_10,1.0,,d_counseling_arcana_12_8,
d_counseling_arcana_12_7,d_counseling_arcana_12,Choice,100,arcana,,Locale_Counseling:d_counseling_arcana_12_7,False,,1,sad,,L_10,L_10,1.0,,d_counseling_arcana_12_11,
d_counseling_arcana_12_8,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_8,True,,1,sad,,L_10,L_100,1.5,,,
d_counseling_arcana_12_9,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_9,False,,1,sad,,L_100,L_100,1.0,,,
d_counseling_arcana_12_10,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_10,True,,1,shy,,L_100,L_100,1.0,,d_counseling_arcana_12_14,
d_counseling_arcana_12_11,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_11,True,,1,sad,,L_10,L_100,1.5,,,
d_counseling_arcana_12_12,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_12,True,,1,sad,,L_100,L_100,1.0,,,
d_counseling_arcana_12_13,d_counseling_arcana_12,Speech,0,arcana,arcana,Locale_Counseling:d_counseling_arcana_12_13,True,,1,shy,,L_100,L_100,1.0,,d_counseling_arcana_12_14,
d_counseling_arcana_12_14,d_counseling_arcana_12,Narration,0,arcana,,Locale_Counseling:d_counseling_arcana_12_14,False,,1,idle,none,L_100,L_100,1.0,,,arcana
